customer_id,sessions,orders,revenue,avg_order_value,avg_time_on_site
2266,1,1,641.5,641.5,672.0
8491,5,1,641.31,128.262,819.4
3640,3,1,640.66,213.5533333333333,1063.0
4563,4,1,639.9,159.975,812.75
8916,6,1,639.85,106.64166666666667,1272.5
8734,3,1,639.1,213.03333333333333,1055.6666666666667
3418,3,1,638.0,212.66666666666666,357.0
7591,3,1,637.2,212.4,1336.0
8796,2,1,637.1,318.55,788.5
4234,3,1,636.91,212.3033333333333,1203.0
3214,2,1,634.7,317.35,109.0
2460,2,1,634.56,317.28,245.0
6794,2,1,634.5,317.25,880.0
2169,5,1,633.88,126.776,804.8
8617,2,1,633.84,316.92,1599.0
5227,5,1,633.0,126.6,473.6
2324,2,1,632.77,316.385,640.0
1788,3,1,632.04,210.67999999999998,791.3333333333334
2632,5,1,631.96,126.39200000000001,413.2
9162,2,1,631.18,315.59,671.0
2944,4,1,629.29,157.3225,861.5
9815,5,1,626.42,125.28399999999999,518.2
5490,3,1,626.14,208.71333333333334,1339.6666666666667
3296,4,1,625.81,156.4525,624.75
8919,3,1,625.41,208.47,753.3333333333334
3754,4,1,623.83,155.9575,855.75
8741,3,1,622.52,207.50666666666666,546.6666666666666
6013,2,1,621.54,310.77,1100.5
6500,3,1,621.07,207.02333333333334,863.3333333333334
8212,4,1,621.0,155.25,782.75
3608,8,1,620.78,77.5975,727.5
8529,2,1,619.92,309.96,1291.5
1908,3,1,619.54,206.51333333333332,1252.0
2478,1,1,619.42,619.42,404.0
8791,3,1,618.21,206.07000000000002,497.0
2884,3,1,617.88,205.96,835.0
5764,3,1,617.48,205.82666666666668,585.0
2258,2,1,617.2,308.6,885.5
7599,4,1,615.53,153.8825,785.0
4629,5,1,615.47,123.09400000000001,1011.4
9910,3,1,613.1,204.36666666666667,940.3333333333334
4374,2,1,613.03,306.515,894.5
1903,3,1,611.98,203.99333333333334,1093.0
4591,2,1,611.71,305.855,614.0
6521,5,1,611.07,122.21400000000001,732.0
8800,2,1,609.54,304.77,412.5
2813,7,1,609.45,87.06428571428572,1138.0
7832,2,1,608.66,304.33,711.0
6780,5,1,608.31,121.66199999999999,605.2
4131,3,1,607.71,202.57000000000002,1200.3333333333333
1766,4,1,606.83,151.7075,1104.5
3783,2,1,604.38,302.19,935.0
3134,3,1,604.0,201.33333333333334,718.3333333333334
9206,1,1,603.46,603.46,856.0
2567,4,1,602.4,150.6,1445.0
6213,4,1,600.99,150.2475,1420.25
4899,1,1,600.81,600.81,1563.0
3345,3,1,600.6,200.20000000000002,843.0
9648,5,1,599.94,119.98800000000001,924.2
8632,2,1,599.67,299.835,520.0
4474,1,1,599.22,599.22,692.0
7817,2,1,598.42,299.21,1212.0
2182,1,1,597.85,597.85,707.0
6166,3,2,597.67,199.22333333333333,738.3333333333334
7064,5,1,596.59,119.31800000000001,1408.6
4158,4,1,596.49,149.1225,748.5
4493,4,1,596.07,149.0175,963.5
4647,2,1,595.87,297.935,1107.5
5239,2,1,594.6,297.3,934.0
6411,3,1,594.02,198.00666666666666,1452.0
2748,1,1,592.78,592.78,972.0
3414,2,1,592.12,296.06,1228.0
5544,3,1,591.86,197.28666666666666,1367.0
5265,3,1,591.32,197.10666666666668,637.3333333333334
5400,4,1,590.27,147.5675,876.0
8894,7,1,590.08,84.29714285714286,1277.857142857143
1566,3,1,589.15,196.38333333333333,797.6666666666666
6000,3,1,588.74,196.24666666666667,1121.6666666666667
4094,4,1,588.27,147.0675,669.0
2758,3,1,587.9,195.96666666666667,1413.6666666666667
5133,1,1,586.87,586.87,813.0
9267,6,2,586.41,97.735,938.8333333333334
2957,1,1,584.86,584.86,1391.0
6262,4,1,583.32,145.83,894.5
9608,2,1,582.94,291.47,629.0
5540,4,1,580.56,145.14,842.5
7518,4,1,579.58,144.895,580.0
1461,1,1,579.51,579.51,988.0
8427,5,1,578.45,115.69000000000001,1004.0
3560,9,1,576.52,64.05777777777777,912.2222222222222
6801,1,1,575.16,575.16,1368.0
5893,5,1,574.56,114.91199999999999,648.2
1505,4,1,574.4,143.6,884.0
9375,4,1,574.1,143.525,758.25
4034,1,1,571.17,571.17,227.0
1033,5,1,571.06,114.21199999999999,480.2
8025,3,1,570.85,190.28333333333333,515.0
2986,2,1,569.71,284.855,393.5
3753,4,1,569.7,142.425,280.0
4890,4,1,568.79,142.1975,795.75
4829,3,1,568.17,189.39,1434.0
7871,3,1,567.78,189.26,998.3333333333334
5468,4,1,567.43,141.8575,401.75
1308,4,1,566.61,141.6525,987.75
8883,1,1,566.58,566.58,1150.0
1381,3,1,566.3,188.76666666666665,994.0
6555,2,1,564.98,282.49,1021.5
3829,4,1,564.28,141.07,667.5
1987,2,1,564.16,282.08,1095.5
5614,4,1,563.73,140.9325,907.25
2176,2,1,563.42,281.71,1584.5
8830,2,1,560.76,280.38,1473.5
6209,2,1,560.63,280.315,596.5
3672,4,1,559.71,139.9275,955.25
8388,3,1,559.57,186.52333333333334,663.6666666666666
7373,2,1,558.55,279.275,1018.0
2690,7,1,557.97,79.71000000000001,1280.7142857142858
4050,8,1,556.25,69.53125,698.5
5294,5,1,555.14,111.02799999999999,917.8
9149,6,1,555.1,92.51666666666667,686.0
7032,2,1,554.44,277.22,1092.5
5877,2,1,554.03,277.015,927.5
1307,2,1,553.52,276.76,776.5
6127,3,1,552.51,184.17,512.3333333333334
4897,3,1,551.66,183.88666666666666,696.6666666666666
8710,5,1,551.11,110.22200000000001,666.2
1868,4,1,550.28,137.57,1300.0
6337,3,1,550.22,183.40666666666667,436.6666666666667
5642,4,1,548.44,137.11,1016.0
7242,1,1,548.38,548.38,229.0
9100,3,1,547.08,182.36,1296.3333333333333
2636,2,1,545.95,272.975,1271.0
2116,7,1,545.1,77.87142857142858,1173.142857142857
3595,3,1,544.64,181.54666666666665,852.3333333333334
2524,6,1,544.2,90.7,1313.3333333333333
3947,2,1,543.58,271.79,1259.5
3701,4,1,542.49,135.6225,1177.75
4164,2,1,542.22,271.11,422.0
9741,4,1,542.19,135.5475,1244.25
2370,6,1,540.62,90.10333333333334,932.0
2106,3,1,539.16,179.72,985.0
1767,2,1,537.62,268.81,248.5
2988,3,2,537.24,179.08,1061.0
7282,6,2,536.6400000000001,89.44000000000001,883.8333333333334
8199,2,1,536.47,268.235,963.0
9712,3,1,535.5,178.5,741.0
6472,3,1,535.48,178.49333333333334,563.3333333333334
5430,2,1,533.86,266.93,1410.0
3259,1,1,533.81,533.81,1032.0
8359,3,1,533.12,177.70666666666668,696.0
6186,1,1,532.81,532.81,141.0
5342,3,1,532.5,177.5,1168.0
7856,3,1,531.08,177.02666666666667,1016.3333333333334
8159,3,1,531.01,177.00333333333333,1115.6666666666667
7055,1,1,530.37,530.37,1677.0
1339,5,1,530.31,106.06199999999998,1079.4
5015,2,1,529.96,264.98,920.0
1304,2,1,529.27,264.635,1683.5
1795,4,1,527.61,131.9025,445.25
1400,2,1,527.51,263.755,858.5
9887,3,1,526.18,175.39333333333332,815.3333333333334
8011,3,1,524.31,174.76999999999998,1577.0
1223,2,1,522.78,261.39,834.5
2036,2,1,522.43,261.215,1152.5
3293,3,1,521.76,173.92,1049.6666666666667
4487,4,1,521.72,130.43,496.0
8740,8,1,521.32,65.165,975.875
7572,2,1,520.47,260.235,531.0
8939,3,1,518.71,172.90333333333334,1069.6666666666667
1425,4,1,518.32,129.58,1112.5
2730,6,1,518.11,86.35166666666667,843.5
3521,3,1,516.03,172.01,1465.6666666666667
5848,3,1,515.5,171.83333333333334,868.0
2714,3,1,514.09,171.36333333333334,768.0
1424,2,1,513.7,256.85,1408.0
7827,2,1,511.66,255.83,1286.0
4237,7,1,509.78,72.82571428571428,541.8571428571429
6306,3,1,509.73,169.91,1361.6666666666667
9577,5,1,509.34,101.868,814.0
8761,2,1,509.3,254.65,991.5
5531,1,1,508.56,508.56,1141.0
2227,2,1,508.2,254.1,1379.5
2051,2,1,507.47,253.735,1047.5
1808,3,1,506.2,168.73333333333332,712.6666666666666
3344,2,1,505.66,252.83,1395.5
3822,3,1,505.58,168.52666666666667,851.3333333333334
7211,2,1,504.7,252.35,1569.0
3688,6,1,504.6,84.10000000000001,790.6666666666666
1441,3,1,503.92,167.97333333333333,1008.6666666666666
7353,1,1,502.51,502.51,772.0
8833,1,1,501.55,501.55,989.0
8356,2,1,500.76,250.38,73.0
5631,3,1,499.9,166.63333333333333,485.3333333333333
8755,4,1,498.93,124.7325,355.0
9350,3,1,498.91,166.30333333333334,834.3333333333334
8047,3,1,497.81,165.93666666666667,1200.3333333333333
9753,1,1,497.21,497.21,78.0
4378,1,1,497.05,497.05,348.0
8771,1,1,496.95,496.95,1616.0
4176,2,1,496.25,248.125,1123.0
2365,3,1,495.65,165.21666666666667,1047.6666666666667
5801,4,1,495.59,123.8975,830.5
8884,3,1,494.97,164.99,870.6666666666666
1995,3,1,493.96,164.65333333333334,977.3333333333334
3338,1,1,492.48,492.48,229.0
9698,2,1,490.67,245.335,578.0
2232,3,1,490.58,163.52666666666667,1596.3333333333333
3928,1,1,490.16,490.16,1651.0
1078,2,1,490.0,245.0,1327.0
4862,4,1,488.26,122.065,1072.75
4925,2,1,484.65,242.325,1064.5
2357,1,1,484.42,484.42,925.0
8960,2,1,483.83,241.915,1048.0
4922,1,1,483.1,483.1,1285.0
4643,3,1,483.06,161.02,642.6666666666666
2078,1,1,482.55,482.55,187.0
7959,5,1,481.52,96.304,1126.8
7706,3,1,481.13,160.37666666666667,945.6666666666666
4454,4,1,480.07,120.0175,795.75
6246,4,1,480.02,120.005,666.25
3584,1,1,478.91,478.91,1751.0
2883,6,1,478.52,79.75333333333333,550.5
1527,1,1,476.82,476.82,294.0
7429,6,1,476.52,79.42,857.5
2740,2,1,476.04,238.02,1295.0
5943,4,1,475.63,118.9075,1600.5
5612,5,1,475.44,95.088,1084.2
5022,8,1,474.8,59.35,1322.5
8198,3,1,473.9,157.96666666666667,852.0
2583,6,1,473.5,78.91666666666667,683.1666666666666
8067,3,1,473.21,157.73666666666665,1215.0
5264,5,1,472.87,94.574,546.8
8153,2,1,472.34,236.17,604.0
7558,5,1,472.02,94.404,828.0
1451,2,1,471.13,235.565,1287.5
3861,2,1,470.39,235.195,397.5
5113,3,1,469.93,156.64333333333335,1313.3333333333333
5665,3,1,469.09,156.36333333333332,484.3333333333333
2745,1,1,468.55,468.55,1199.0
8108,1,1,467.03,467.03,752.0
9137,1,1,466.59,466.59,1454.0
8503,3,1,465.46,155.15333333333334,845.0
5888,1,1,464.76,464.76,1135.0
3937,2,1,464.54,232.27,1143.5
4210,3,1,462.73,154.24333333333334,833.6666666666666
6112,1,1,461.97,461.97,221.0
3880,2,1,461.33,230.665,508.0
2914,3,1,461.23,153.74333333333334,997.6666666666666
6923,7,1,459.88,65.69714285714285,609.7142857142857
5640,1,1,459.4,459.4,1259.0
9011,3,1,458.42,152.80666666666667,700.6666666666666
4981,1,1,458.07,458.07,1710.0
8305,3,1,455.16,151.72,361.0
2869,3,1,454.2,151.4,612.3333333333334
6054,2,1,454.09,227.045,1116.0
9789,6,1,451.66,75.27666666666667,876.6666666666666
6302,2,1,451.17,225.585,322.5
1937,3,1,450.44,150.14666666666668,1092.3333333333333
2247,2,1,450.13,225.065,1156.0
5147,4,1,446.38,111.595,531.5
8367,2,1,445.64,222.82,1056.0
6274,4,1,444.39,111.0975,1343.25
6692,4,1,444.28,111.07,611.0
5295,2,1,444.02,222.01,1393.0
1329,4,1,443.01,110.7525,894.5
2484,4,1,442.98,110.745,911.25
5503,3,1,442.61,147.53666666666666,1266.3333333333333
1946,4,1,442.42,110.605,1087.75
3461,3,1,442.26,147.42,493.0
7246,3,1,441.9,147.29999999999998,363.0
9432,5,1,439.86,87.97200000000001,688.4
3203,5,1,438.66,87.732,901.4
6562,2,1,438.65,219.325,693.5
9164,2,1,438.48,219.24,1516.0
7887,5,1,438.16,87.632,647.2
3773,1,1,437.63,437.63,1719.0
9816,5,1,436.59,87.318,733.8
3508,3,1,436.31,145.43666666666667,1290.0
2732,4,1,435.85,108.9625,934.25
5453,3,1,434.92,144.97333333333333,890.3333333333334
7819,2,1,433.68,216.84,996.0
2054,2,1,433.5,216.75,1290.0
8132,3,1,433.2,144.4,523.6666666666666
6450,3,1,432.13,144.04333333333332,737.0
1629,3,1,432.01,144.00333333333333,886.0
5349,4,1,431.06,107.765,648.5
9646,3,1,431.04,143.68,1223.0
8588,4,1,429.02,107.255,894.75
2819,4,1,427.93,106.9825,971.0
3945,2,1,427.77,213.885,572.5
2177,3,1,427.52,142.50666666666666,728.0
1604,5,1,425.65,85.13,969.6
2596,2,1,425.54,212.77,906.0
8557,5,1,425.09,85.018,972.6
2363,4,1,423.72,105.93,981.0
3273,2,1,423.2,211.6,1053.0
5714,6,1,422.94,70.49,1083.1666666666667
8994,3,1,420.51,140.17,989.6666666666666
5800,2,1,419.94,209.97,941.0
8674,2,1,419.8,209.9,1263.0
9606,4,1,418.9,104.725,703.25
1493,1,1,416.59,416.59,419.0
1732,2,1,415.91,207.955,342.0
2262,6,1,415.06,69.17666666666666,915.0
7045,3,1,415.06,138.35333333333332,1287.3333333333333
2030,3,1,415.02,138.34,893.0
2123,2,1,414.46,207.23,1267.5
1277,4,1,414.36,103.59,993.75
3893,9,1,413.16,45.906666666666666,791.3333333333334
7056,2,1,410.94,205.47,1549.5
6170,4,1,409.22,102.305,960.25
1681,2,1,407.71,203.855,1142.0
5105,4,1,407.7,101.925,1092.0
2025,3,1,407.23,135.74333333333334,1054.6666666666667
3453,3,1,405.05,135.01666666666668,735.3333333333334
4858,4,1,404.22,101.055,623.5
3964,2,1,404.17,202.085,1342.0
6776,2,1,404.06,202.03,1062.0
1163,5,1,403.7,80.74,798.4
2303,2,1,403.28,201.64,709.0
3123,5,1,403.01,80.602,1138.8
9166,2,1,402.79,201.395,964.0
8977,4,1,402.56,100.64,1000.5
8616,3,1,402.05,134.01666666666668,1042.3333333333333
3183,6,1,401.2,66.86666666666666,632.8333333333334
7317,5,1,400.06,80.012,1243.0
9512,2,1,396.98,198.49,1197.5
2978,3,1,395.35,131.78333333333333,858.3333333333334
1036,3,1,395.17,131.72333333333333,170.0
5526,3,1,395.05,131.68333333333334,882.0
3368,3,1,394.78,131.59333333333333,1091.6666666666667
9200,1,1,394.1,394.1,1038.0
3382,4,1,391.84,97.96,986.25
2920,1,1,391.61,391.61,1665.0
7162,3,1,391.58,130.52666666666667,882.6666666666666
2135,4,1,390.76,97.69,1046.75
5599,1,1,390.62,390.62,1159.0
5218,4,1,390.54,97.635,1064.75
8320,3,1,389.97,129.99,925.6666666666666
2721,1,1,389.03,389.03,1114.0
6515,4,1,388.03,97.0075,399.75
4653,4,1,387.64,96.91,715.75
3280,2,1,386.38,193.19,1194.5
5805,1,1,384.64,384.64,1303.0
2489,5,1,384.48,76.896,1490.8
4589,2,1,383.64,191.82,1003.5
7756,6,1,381.48,63.580000000000005,781.5
4582,2,1,381.47,190.735,645.0
9024,4,1,380.27,95.0675,1234.25
9760,1,1,378.47,378.47,1151.0
3956,2,1,378.45,189.225,975.5
6010,2,1,377.58,188.79,877.5
1234,3,1,377.35,125.78333333333335,1082.0
9389,1,1,376.57,376.57,445.0
9627,1,1,376.56,376.56,850.0
9250,2,1,376.18,188.09,1006.0
9254,5,1,374.38,74.876,1022.6
6119,2,1,374.3,187.15,400.0
2629,4,1,372.65,93.1625,417.25
3392,4,1,372.63,93.1575,1006.5
2928,4,2,372.48,93.12,840.0
5677,4,1,370.56,92.64,1297.5
6839,2,1,370.03,185.015,911.0
7078,1,1,369.08,369.08,1642.0
9157,4,1,368.5,92.125,981.5
5424,1,1,365.8,365.8,1456.0
1723,3,1,365.57,121.85666666666667,819.6666666666666
8299,4,1,364.97,91.2425,640.0
6726,3,1,364.42,121.47333333333334,405.3333333333333
5419,5,1,364.26,72.852,916.0
6358,1,1,364.23,364.23,53.0
2972,4,1,363.71,90.9275,1263.25
6881,5,1,362.81,72.562,891.0
6164,3,1,362.7,120.89999999999999,1287.3333333333333
5736,5,1,361.68,72.336,552.8
5799,5,1,361.09,72.21799999999999,635.2
6482,3,1,357.37,119.12333333333333,1026.3333333333333
5774,4,1,357.36,89.34,1351.25
1029,1,1,357.02,357.02,272.0
5055,3,1,356.62,118.87333333333333,765.0
3444,1,1,356.44,356.44,1453.0
6141,3,1,356.04,118.68,754.3333333333334
8391,1,1,356.0,356.0,578.0
1994,2,1,355.84,177.92,1674.5
3048,4,1,354.54,88.635,1226.25
6546,3,1,354.37,118.12333333333333,704.0
2327,1,1,354.06,354.06,1698.0
6198,3,1,351.14,117.04666666666667,1016.0
3150,4,1,351.11,87.7775,595.75
6654,2,1,351.02,175.51,323.5
2207,3,1,348.62,116.20666666666666,590.3333333333334
8188,1,1,347.82,347.82,1483.0
7737,4,1,347.17,86.7925,568.75
9763,1,1,346.78,346.78,57.0
8059,1,1,346.25,346.25,442.0
9761,3,1,346.2,115.39999999999999,851.0
1056,1,1,345.71,345.71,375.0
5697,6,1,345.63,57.605,741.0
6071,3,1,345.57,115.19,967.3333333333334
1837,2,1,343.86,171.93,1031.0
2769,2,1,343.64,171.82,1102.0
8062,3,1,343.08,114.36,760.0
2892,5,1,342.8,68.56,1130.2
7213,3,1,341.49,113.83,334.0
3605,2,1,341.07,170.535,796.0
1914,4,1,337.89,84.4725,1309.5
3992,3,1,337.88,112.62666666666667,758.6666666666666
8125,6,1,337.34,56.22333333333333,716.1666666666666
5375,4,1,336.52,84.13,851.75
5054,4,1,335.14,83.785,984.25
1521,3,1,334.46,111.48666666666666,807.0
4427,2,1,334.12,167.06,1002.5
5012,2,1,333.74,166.87,1238.0
2749,4,1,333.0,83.25,913.75
1172,4,1,332.26,83.065,506.0
8406,4,1,332.05,83.0125,743.75
2793,2,1,331.95,165.975,620.5
6592,3,1,331.04,110.34666666666668,1150.0
8769,3,1,330.88,110.29333333333334,972.6666666666666
5558,5,1,330.65,66.13,734.0
9559,3,1,330.64,110.21333333333332,997.6666666666666
7081,6,1,328.49,54.748333333333335,420.8333333333333
1035,4,1,325.77,81.4425,733.0
2017,3,1,325.76,108.58666666666666,707.6666666666666
2528,5,1,325.58,65.116,643.6
6679,3,1,323.27,107.75666666666666,1450.0
8876,3,1,322.82,107.60666666666667,761.0
7550,6,1,322.1,53.68333333333334,725.8333333333334
8630,4,1,321.92,80.48,793.5
8709,2,1,321.04,160.52,1389.5
2633,4,1,320.26,80.065,1350.25
2068,1,1,319.95,319.95,995.0
5997,6,1,319.13,53.18833333333333,808.3333333333334
3923,5,1,318.92,63.784000000000006,772.0
3699,4,1,318.05,79.5125,932.75
9917,4,1,317.7,79.425,742.75
3634,2,1,317.66,158.83,234.5
8556,3,1,317.38,105.79333333333334,1137.3333333333333
3651,2,1,317.03,158.515,1092.5
5509,2,1,316.54,158.27,793.0
9067,2,1,316.04,158.02,1145.0
9489,2,1,315.89,157.945,1364.0
2004,2,1,315.81,157.905,1025.0
4359,4,1,314.25,78.5625,713.75
1438,3,1,313.88,104.62666666666667,1319.3333333333333
9142,2,1,313.57,156.785,995.0
6082,3,1,311.67,103.89,1001.6666666666666
6906,4,1,309.9,77.475,869.25
2543,1,1,308.43,308.43,450.0
7519,3,1,308.12,102.70666666666666,1336.0
8932,3,1,307.76,102.58666666666666,543.0
1349,4,1,307.29,76.8225,875.0
3503,4,1,305.54,76.385,782.5
4604,1,1,305.32,305.32,1505.0
7345,3,1,304.65,101.55,1074.6666666666667
2154,5,1,304.51,60.902,616.0
8660,3,1,303.18,101.06,612.3333333333334
4223,4,1,302.58,75.645,792.5
7028,1,1,302.12,302.12,342.0
6217,3,1,299.92,99.97333333333334,1017.0
2990,7,1,299.85,42.83571428571429,541.5714285714286
2698,8,1,296.98,37.1225,923.0
3531,3,1,296.31,98.77,1006.0
7977,1,1,294.93,294.93,118.0
5702,2,1,294.26,147.13,1416.5
8277,4,1,294.08,73.52,1188.25
8641,2,1,293.78,146.89,271.5
2501,4,1,289.33,72.3325,1488.5
9398,4,1,288.14,72.035,1285.75
1746,3,1,288.04,96.01333333333334,553.3333333333334
9056,2,1,287.88,143.94,998.5
9320,3,1,287.63,95.87666666666667,711.3333333333334
5083,1,1,286.18,286.18,400.0
7313,2,1,285.46,142.73,1087.5
8095,2,1,285.3,142.65,901.0
1298,1,1,285.16,285.16,918.0
5103,4,1,285.07,71.2675,641.25
6536,4,1,283.74,70.935,872.5
1282,2,1,281.46,140.73,1346.0
3362,5,1,279.9,55.98,501.2
5617,5,1,278.64,55.727999999999994,579.8
6812,5,1,277.66,55.532000000000004,1212.2
5610,1,1,277.34,277.34,479.0
7727,4,1,277.07,69.2675,1209.5
6098,3,1,276.84,92.27999999999999,640.3333333333334
4694,1,1,276.81,276.81,651.0
5111,2,1,275.99,137.995,665.5
3510,2,1,273.54,136.77,476.0
9291,2,1,273.41,136.705,792.5
4789,2,1,273.35,136.675,866.0
8547,1,1,269.49,269.49,1368.0
1225,4,1,268.76,67.19,799.5
1295,4,1,267.34,66.835,1431.25
9442,4,1,267.3,66.825,921.5
7051,3,1,263.76,87.92,1087.6666666666667
3592,6,1,263.01,43.835,684.1666666666666
2940,3,1,262.75,87.58333333333333,822.0
2419,3,1,262.53,87.50999999999999,1109.3333333333333
5461,3,1,262.45,87.48333333333333,841.6666666666666
7450,3,1,262.27,87.42333333333333,770.0
9338,4,1,261.72,65.43,931.75
6474,5,1,261.0,52.2,1164.8
4610,1,1,260.97,260.97,1323.0
9830,3,1,260.1,86.7,1052.3333333333333
4600,4,1,259.79,64.9475,660.0
7047,6,1,259.26,43.21,743.8333333333334
3475,6,1,257.44,42.906666666666666,1122.6666666666667
3155,4,1,257.28,64.32,983.25
5745,2,1,257.17,128.585,1624.0
2399,3,1,256.94,85.64666666666666,867.3333333333334
1345,4,1,256.67,64.1675,570.25
8459,2,1,256.5,128.25,585.0
7774,1,1,256.13,256.13,544.0
2179,2,1,255.85,127.925,1226.5
2933,3,1,255.36,85.12,1230.0
3561,3,1,254.86,84.95333333333333,1086.6666666666667
1455,3,1,254.85,84.95,1184.6666666666667
5634,1,1,254.67,254.67,1054.0
3728,3,1,254.29,84.76333333333334,1697.0
1595,2,1,253.56,126.78,1225.0
2144,1,1,251.92,251.92,931.0
8242,3,1,251.78,83.92666666666666,454.6666666666667
3384,4,1,251.7,62.925,1355.75
2952,3,1,251.28,83.76,899.0
5906,4,1,250.93,62.7325,1112.5
3499,4,1,250.58,62.645,1340.25
5823,1,1,250.03,250.03,525.0
4018,4,1,249.86,62.465,1109.75
6345,2,2,248.44,124.22,164.5
8654,5,1,247.18,49.436,607.8
3088,1,1,246.29,246.29,1553.0
4711,3,1,244.78,81.59333333333333,1269.6666666666667
3863,3,1,244.54,81.51333333333334,559.0
9302,2,1,244.52,122.26,431.0
1026,3,1,244.3,81.43333333333334,603.0
8996,2,1,244.1,122.05,747.5
7753,1,1,242.85,242.85,674.0
2407,3,1,242.01,80.67,605.3333333333334
6388,1,1,240.69,240.69,1600.0
3279,3,1,240.42,80.14,752.3333333333334
3124,1,1,240.26,240.26,1731.0
4361,2,1,238.8,119.4,998.5
2678,5,1,236.89,47.378,1380.8
2622,3,1,236.64,78.88,865.0
6445,4,1,234.08,58.52,928.5
2573,3,1,233.0,77.66666666666667,651.3333333333334
2014,4,1,232.87,58.2175,803.25
3705,3,1,232.75,77.58333333333333,1076.6666666666667
4311,1,1,232.62,232.62,868.0
8304,1,1,230.98,230.98,1717.0
7571,5,1,228.42,45.684,1269.2
8633,3,1,228.21,76.07000000000001,1025.3333333333333
3622,5,1,224.89,44.977999999999994,1095.6
3078,1,1,224.83,224.83,300.0
2692,4,1,223.47,55.8675,737.75
8589,1,1,222.62,222.62,1749.0
1087,3,1,222.61,74.20333333333333,951.0
9684,2,1,220.97,110.485,782.0
1472,3,1,220.52,73.50666666666667,1233.3333333333333
7001,5,1,218.74,43.748000000000005,658.2
6414,3,1,217.46,72.48666666666666,877.0
2569,6,1,217.17,36.195,1019.5
5648,3,1,216.78,72.26,819.6666666666666
6552,3,1,216.49,72.16333333333334,566.6666666666666
6984,2,1,216.35,108.175,917.5
9809,4,1,213.74,53.435,346.5
9193,2,1,213.68,106.84,683.0
2055,5,1,213.01,42.602,682.2
1916,5,1,211.63,42.326,1324.6
4077,4,1,210.68,52.67,1298.5
6361,4,1,210.37,52.5925,1139.5
7843,2,1,210.0,105.0,1318.0
9566,4,1,209.07,52.2675,988.25
3423,1,1,207.01,207.01,760.0
8610,1,1,206.4,206.4,328.0
3798,5,1,205.98,41.196,725.0
4680,4,1,205.97,51.4925,350.5
9728,2,1,205.35,102.675,997.0
6722,2,1,203.16,101.58,686.5
6053,1,1,202.98,202.98,1514.0
9919,3,1,202.41,67.47,820.3333333333334
3711,9,1,202.3,22.477777777777778,898.5555555555555
6215,2,1,200.52,100.26,897.0
3968,4,1,199.8,49.95,763.25
3394,2,1,196.74,98.37,699.5
8670,4,1,192.56,48.14,1216.75
7772,2,1,190.58,95.29,440.5
8509,1,1,189.03,189.03,66.0
3599,3,1,187.98,62.66,767.3333333333334
5837,3,1,187.52,62.50666666666667,1121.3333333333333
7080,1,1,187.4,187.4,448.0
5775,3,1,186.55,62.18333333333334,606.6666666666666
8829,3,1,185.95,61.98333333333333,986.6666666666666
4599,3,1,184.9,61.63333333333333,396.0
5925,2,1,184.5,92.25,915.0
7930,6,1,183.63,30.605,1150.5
4745,4,1,183.36,45.84,778.5
8864,2,1,182.49,91.245,537.0
1363,4,2,181.93,45.4825,808.75
8214,2,1,181.72,90.86,1284.5
7400,2,1,181.69,90.845,956.0
8280,5,1,181.58,36.316,1133.6
2666,6,1,180.92,30.153333333333332,526.5
3013,4,1,180.62,45.155,1008.0
8021,3,1,179.97,59.99,945.6666666666666
9227,3,1,179.16,59.72,1066.3333333333333
8234,4,1,178.82,44.705,1191.0
5200,4,1,178.74,44.685,932.75
1835,2,1,177.68,88.84,1116.5
2494,5,1,174.93,34.986000000000004,587.8
3481,4,1,174.59,43.6475,804.25
5976,7,1,173.72,24.81714285714286,1030.7142857142858
4504,2,1,173.14,86.57,615.5
8389,2,1,172.62,86.31,1351.5
9693,2,1,171.78,85.89,641.0
5812,3,1,171.39,57.129999999999995,1175.6666666666667
3111,3,1,169.29,56.43,1115.0
3624,2,1,168.82,84.41,283.5
9344,3,1,168.58,56.193333333333335,909.3333333333334
8873,2,1,167.64,83.82,431.0
5470,5,1,167.16,33.432,789.8
7077,4,1,167.03,41.7575,1219.0
3166,4,1,165.26,41.315,441.5
1513,4,1,165.17,41.2925,933.75
4693,2,1,164.45,82.225,1131.5
1410,5,1,162.49,32.498000000000005,925.4
8301,1,1,161.23,161.23,1666.0
8152,3,1,158.47,52.82333333333333,760.3333333333334
6212,3,1,154.87,51.623333333333335,831.0
5014,4,1,152.16,38.04,800.0
1777,5,1,150.84,30.168,1116.8
4972,1,1,150.38,150.38,1779.0
6301,2,1,148.19,74.095,1173.0
3287,3,1,147.91,49.303333333333335,1236.3333333333333
5364,2,1,147.89,73.945,865.5
2865,3,1,146.24,48.74666666666667,1001.0
7288,3,1,142.75,47.583333333333336,544.6666666666666
8716,4,1,142.61,35.6525,908.0
5123,2,1,140.4,70.2,737.5
6950,3,1,138.5,46.166666666666664,276.6666666666667
3316,5,1,137.74,27.548000000000002,677.8
1499,5,1,131.96,26.392000000000003,941.4
6650,2,1,131.26,65.63,1134.0
3180,1,1,119.71,119.71,1638.0
9602,4,1,115.49,28.8725,1251.75
7312,2,1,114.34,57.17,1503.0
7192,7,1,113.22,16.174285714285713,1009.7142857142857
3199,3,1,113.04,37.68,479.3333333333333
9460,2,1,111.47,55.735,909.5
3735,4,1,110.17,27.5425,1051.25
2790,4,1,108.44,27.11,270.75
